name,appid
MotoGP 14 - Laguna Seca Red Bull US Grand Prix - DLC,2192770.0
Imperium Galactica,573790.0
Tropico 5 - Waterborne - DLC,284440.0
Pizza Express,375250.0
A Game of Thrones: The Board Game - Digital Edition,1075190.0
Alone in the Dark Anthology,1310410.0
Black Book,1138660.0
Darksiders III - The Crucible - DLC,889902.0
G.I. Joe: Operation Blackout - Digital Art Book and Soundtrack - DLC,1439620.0
Jurassic World Evolution: Raptor Squad Skin Collection - DLC,2192770.0
LEGO Indiana Jones 2: The Adventure Continues,32450.0
Super Neptunia RPG,1016960.0
DIG IT! - A Digger Simulator,402750.0
Ascent Spirit,790800.0
Curse of the Sea Rats,1453900.0
Ad Infinitum - Digital Artbook - DLC,2361660.0
Europa Universalis IV: Golden Century - DLC,960920.0
Rogue Lords - Blood Moon Edition,22678.0
SpongeBob SquarePants: The Cosmic Shake - Costume Pack - DLC,2152880.0
Panzer Corps 2: Axis Operations - 1940 - DLC,1438150.0
Disney Epic Mickey 2: The Power of Two,20505.0
BATTLEFIELD V,1238810.0
Driver Parallel Lines,526060.0
Kingdom Come: Deliverance - Royal DLC Package - DLC,2192770.0
RiMS - 8X Nolan X-lite Helmets - DLC,1628253.0
AK-xolotl,1479140.0
F-16 Multirole Fighter,32720.0
Cities: Skylines - Campus Radio - DLC,1065491.0
Monster Jam Steel Titans 2,1205480.0
It Takes Two,1504980.0
The Survivalists - Deluxe Edition,35341.0
Cities in Motion - Collection,73010.0
Star Wars: The Force Unleashed Ultimate Sith Edition,2500470.0
The Wreck,1687960.0
Blitzkrieg 3 - Deluxe Edition,366650.0
Captain Tsubasa: Rise of New Champions - Deluxe Edition,1163550.0
BASEBALL STARS 2,366230.0
GRIP: Combat Racing - Artifex Car Pack - DLC,1087830.0
Cities: Skylines - Relaxation Station - DLC,547501.0
Dungeons & Dragons: Chronicles of Mystara,229480.0
There Will Be No Turkey This Christmas,1639040.0
Mega Man™ X Legacy Collection,1109480.0
Final Vendetta,1891090.0
Narcos: Rise of the Cartels,914110.0
Sparkle 4 Tales,1028910.0
Agatha Christie - The ABC Murders,1024160.0
Battle Axe,1167300.0
Coromon,1218210.0
Pillars of Eternity - The White March: Part I - DLC,2192770.0
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,714080.0
"Warhammer 40,000: Space Wolf - Drenn Redblade - DLC",553210.0
Roadside Assistance Simulator,1513940.0
DJMAX RESPECT V - V Original Soundtrack - DLC,1238762.0
Crusader Kings II: Monks & Mystics - DLC,530780.0
Commandos 3 - HD Remaster,1469170.0
Nippon Marathon,746940.0
Elite Dangerous: Odyssey - Deluxe Edition - DLC,1205240.0
Kingdom Come: Deliverance - OST Essentials - DLC,1059340.0
BEAT ARENA,1647200.0
Imperator: Rome - Deluxe Upgrade Pack - DLC,2192770.0
Superfuse - Digital Items Pack - DLC,2282090.0
Resident Evil HD REMASTER,1034860.0
LEGO Batman 2: DC Super Heroes,1205240.0
DJMAX RESPECT V - Welcome to the Space GEAR PACK - DLC,1281330.0
West of Dead,1016790.0
Train Simulator: Fife Circle Line: Edinburgh – Dunfermline Route Add-On - DLC,1211470.0
Master of Orion - Collector's Edition,1558360.0
Those Who Remain,715380.0
Worms Reloaded - Game Of The Year Edition,1904160.0
Age of Wonders: Planetfall - Season Pass - DLC,2192770.0
Overcooked! 2 - Season Pass - DLC,36542.0
Dead Cells: Road to the Sea BUNDLE,23841.0
Panzer Corps 2: Axis Operations - Spanish Civil War - DLC,1351261.0
Far Cry 5 - Season Pass - DLC,315660.0
Tom Clancy’s Ghost Recon Wildlands Year 2 Pass - DLC,1205240.0
Monster Hunter Stories 2: Wings of Ruin - Deluxe Edition,1412570.0
Steep,1543760.0
Train Simulator 2021,24010.0
Contra Anniversary Collection,1018020.0
Skilltree Saga,315320.0
NEED FOR SPEED HEAT,1281881.0
Europa Universalis IV: Dharma Content Pack - DLC,827250.0
Elite Dangerous,475180.0
Panzer Corps 2: Axis Operations – 1941 - DLC,1526010.0
InnerSpace,347000.0
DJMAX RESPECT V - UNLOCK SONG PACK - DLC,1214810.0
Daydream: Forgotten Sorrow,1542110.0
Europa Universalis IV: Rights of Man Content Pack - DLC,486571.0
Garfield Kart - Furious Racing,1085510.0
Stellaris: Necroids Species Pack - DLC,1341520.0
Crusader Kings II: Horse Lords - Expansion - DLC,354330.0
New Yankee 7: Deer Hunters,1066700.0
Rise of Venice: Gold,227020.0
Barn Finders,991170.0
One Piece Pirate Warriors 3,331600.0
Alt-Frequencies,1035050.0
Subject 13,322970.0
Omerta - City of Gangsters - The Japanese Incentive - DLC,215370.0
Assassin's Creed: Syndicate - Gold Edition,1205240.0
Arcana Heart 3: LOVEMAX SIXSTARS!!!!!! XTEND,661990.0
Wordle,1334000.0
Tropico 4: Modern Times - DLC,205630.0
Wordle 2,1386730.0
Jim Power -The Lost Dimension,370270.0
Sniper: Ghost Warrior 2,34870.0
Of Orcs And Men,216910.0
Neptunia: Sisters VS Sisters,1932160.0
Star Wars Jedi Knight Collection,1286830.0
DRAGON BALL Z: KAKAROT - Ultimate Edition,1205240.0
Super Robot Wars 30,898750.0
Arsenal of Democracy: A Hearts of Iron Game,42850.0
Tropico 4: Voodoo - DLC,205638.0
Train Simulator: West Somerset Railway Route Add-On - DLC,222615.0
Patch Quest,1347970.0
Tom Clancy's Ghost Recon Wildlands Ultimate Edition Y2,1205240.0
Crashday Redline Edition,508980.0
Batman: Arkham Knight,498240.0
Red Comrades Save the Galaxy: Reloaded,415610.0
Europa Universalis III: Enlightenment SpritePack - DLC,25811.0
IL-2 Sturmovik - Dover Bundle,15941.0
Tiny Troopers,590370.0
Settlers 7 - Gold Edition,40950.0
WRC 5 FIA World Rally Championship,354160.0
Crusader Kings II: Jade Dragon - DLC,640140.0
Plane Mechanic Simulator,1611600.0
Train Simulator: BR Regional Railways Class 101 DMU Add-On - DLC,277736.0
Steel Division: Normandy 44 - Back to Hell - DLC,780340.0
Escape Game Fort Boyard,1303140.0
Assassin's Creed Origins - Season Pass - DLC,1205240.0
Epistory - Typing Chronicles,398850.0
Tempest - Jade Sea - DLC,746820.0
Commandos 2 & 3 - HD Remaster Double Pack,27561.0
Grand Ages: Medieval,310470.0
Europa Universalis III: Absolutism SpritePack - DLC,25815.0
Commandos 2 HD Remaster,1100410.0
Sheltered,364370.0
Do Not Feed the Monkeys,658850.0
Zombi,108600.0
Blacksad: Under the Skin,1003890.0
CHAOS CODE -NEW SIGN OF CATASTROPHE-,536560.0
Train Simulator: MRCE BR 185.5 Loco Add-On - DLC,277758.0
Capcom Fighting Collection,1522080.0
Magicka: Gamer Bundle - DLC,73057.0
In Between,388420.0
V-Rally 4,658700.0
Dead Rising 4 - Season Pass,294100.0
Overcooked! 2,909720.0
Strange Horticulture,1574580.0
Vive le Roi 2,859530.0
The Dark Pictures Anthology: The Devil in Me,27477.0
Europa Universalis IV: The Cossacks - DLC,373370.0
CODE SHIFTER,976570.0
Vectronom,925460.0
Extinction: Deluxe Edition,1205240.0
Chroma Squad,251130.0
Dead Age,363930.0
Imperium Romanum - Gold Edition,23400.0
iO,324070.0
HELLDIVERS™ 2 - ПРЕДЗАКАЗ,553850.0
Rogue Stormers,299480.0
Dead End Job,827610.0
Lords of the Fallen - Game of the Year Edition,12261.0
Home Design 3D,420000.0
Men of War: Condemned Heroes,204860.0
Europa Universalis IV: Emperor Content Pack - DLC,1264340.0
Song of Horror - Complete Edition,1096570.0
Hiveswap: Friendsim,833040.0
Tom Clancy's Ghost Recon Wildlands - Season Pass,2028055.0
Odysseus Kosmos and his Robot Quest: Digital Deluxe Set - DLC,1065370.0
Distant Worlds 2,1531540.0
Europa Universalis IV: Native Americans Unit Pack - DLC,241371.0
Пополнение кошелька Playstation Store Польша 50zl (PSN),
Sengoku,73210.0
Golden Idol Mysteries: The Spider of Lanka - DLC,2377000.0
A WAY OUT,1883600.0
Army General,606950.0
Roguebook - Heroes Skins Pack - DLC,1518150.0
Patrician IV,57620.0
Lunark,1050370.0
Chicken Assassin: Reloaded,489610.0
Fireball Wizard,1569970.0
Age of Wonders: Planetfall - Revelations - DLC,1137800.0
Grow Home,1476080.0
Tachyon: The Fringe,32760.0
Voyage,1051950.0
Desperados 2: Cooper's Revenge,9710.0
Delta Force Land Warrior,32640.0
DRAGON BALL: THE BREAKERS - Special Edition,1276760.0
Cities in Motion: Metro Stations - DLC,73183.0
Race With Ryan,1054990.0
Park Beyond: Annual Pass - DLC,2144730.0
Tropico 5 - Joint Venture - DLC,306398.0
BATTLETECH - Flashpoint - DLC,911930.0
For Honor - Complete Edition,656.0
Assassin's Creed: Unity,1341280.0
LucasArts Adventure Pack,962700.0
BACK 4 BLOOD: ULTIMATE EDITION,1392840.0
DreadOut 2,945710.0
Street Heat,744040.0
Welcome to Elk,1015940.0
Barrow Hill: Curse of the Ancient Circle,494360.0
Tropico 4: Vigilante - DLC,205634.0
Capcom Arcade 2nd Stadium,1755910.0
The Fisherman - Fishing Planet: Trophy Catch Pack - DLC,1089670.0
Europa Universalis IV: Wealth of Nations - Expansion - DLC,279620.0
Reus,222730.0
Two Worlds II: Pirates of the Flying Fortress - DLC,200440.0
SteamWorld Dig 2,571310.0
Superfuse,1770080.0
Crewsaders,540870.0
Yrminsul,412490.0
Europa Universalis IV: Cradle of Civilization - Content Pack - DLC,721341.0
Bedtime Blues,966540.0
Just Cause 4 - Deluxe Edition,232090.0
Disney Princess: Enchanted Journey,2666340.0
SCUM,513710.0
Disciples III - Renaissance,10270.0
The Almost Gone,1115780.0
Star Wars: The Clone Wars - Republic Heroes,1286830.0
Death end re;Quest,990050.0
Still Life 2,46490.0
Cyber Hook - Lost Numbers - DLC,1726520.0
Rune Lord,1069460.0
Who Wants To Be A Millionaire,1356240.0
Train Valley 2 - Editor's Bulletin - DLC,2330180.0
1954 Alcatraz,255280.0
NORCO - Special Edition,25057.0
Ghost Cleaner,398530.0
Mirages of Winter,1937510.0
Dying Light - Volkan Combat Armor Bundle - DLC,1354960.0
Europa Universalis IV: Empire Bundle,6481.0
Crusaders: Thy Kingdom Come,24410.0
Glitchrunners,446870.0
Sudden Strike Trilogy,3479.0
Kerbal Space Program: Breaking Ground Expansion - DLC,2192770.0
Batman: Arkham Asylum - Game of the Year Edition,2192770.0
Doodle God 8-bit Mania,931720.0
Panzer Corps 2: Axis Operations - 1945 - DLC,2393020.0
Tales of Symphonia,372360.0
Tropico 5 - Gone Green - DLC,306397.0
Anno 2205 - Standard Edition,1205240.0
Wonder Boy Returns Remix,1112240.0
BATTALION 1944,919640.0
Blitzkrieg 3 - Digital Deluxe Edition Upgrade - DLC,366650.0
Team Racing League,504460.0
Mount & Blade: With Fire and Sword,48720.0
Sword Art Online: Fatal Bullet,1397790.0
Naruto Shippuden Ultimate Ninja Storm Revolution,272510.0
Truck Racer,256070.0
The Book of Unwritten Tales: The Critter Chronicles,221830.0
Railway Empire - Down Under - DLC,1161421.0
Next Space Rebels,1392840.0
Omerta - City of Gangsters - The Arms Industry - DLC,215372.0
Tropico 5 - The Supercomputer - DLC,306394.0
Brothers in Arms: Hells Highway,1409830.0
Blon,1582990.0
Might & Magic® Heroes VII – Deluxe Edition,1205240.0
Citrouille,833270.0
Surviving Mars: Marsvision Song Contest - DLC,952891.0
SUPER DRAGON BALL HEROES WORLD MISSION,798510.0
Star Wars: Republic Commando,1286830.0
Strategic Command WWII: World at War,957720.0
Windscape,363950.0
Ben 10,703180.0
Assassin's Creed II,33633.0
Battlestar Galactica Deadlock: Armistice - DLC,1315350.0
Goat of Duty,555000.0
Imperator Rome - Epirus Content Pack - DLC,978951.0
Scarlet Nexus – Ultimate Upgrade Pack - DLC,1790540.0
Metal Gear Survive,543900.0
ULTIMATE MARVEL VS. CAPCOM 3,1522080.0
Koumajou Remilia: Scarlet Symphony - Digital Deluxe Edition,1229880.0
Race.a.bit,336030.0
Cities in Motion 2: European Cities - DLC,283530.0
The Guild 1 Gold,39520.0
Mega Man™ X Legacy Collection 2,1205240.0
The Grandfather,433750.0
IL-2 Sturmovik: Desert Wings – Tobruk - DLC,1049440.0
Disney Other-Worldly Adventure Pack,1113410.0
NARUTO X BORUTO Ultimate Ninja Storm Connections - Deluxe Edition - ПРЕДЗАКАЗ,1205240.0
Hacktag,622770.0
Watch Dogs 2 - Deluxe Edition,232090.0
Felix The Reaper,919410.0
Field of Glory: Empires,1011390.0
Pillars of Eternity - Hero Edition,475150.0
Destroy All Humans! – Clone Carnage,1872550.0
Surfingers,438080.0
Dungeons 2 - A Chance of Dragons - DLC,382410.0
Grand Brix Shooter,1115580.0
PLANTS VS ZOMBIES GARDEN WARFARE 2,1205240.0
Blooming Business: Casino,1388580.0
NEBULOUS: Fleet Command,887570.0
TEKKEN 8 - ПРЕДЗАКАЗ,1778820.0
Delta Force: Black Hawk Down - Team Sabre - DLC,32680.0
BLACK CLOVER: QUARTET KNIGHTS,714080.0
Train Simulator 2019,553520.0
Two Worlds II - Game Of The Year Velvet Edition,1877370.0
Praetorians,277460.0
OVERPASS™: Yamaha Special Pack - DLC,1115750.0
Assassin's Creed Origins - Gold Edition,1205240.0
Europa Universalis IV: Mare Nostrum Content Pack - DLC,436121.0
To Hell With The Ugly,1455450.0
Terra Invicta,1176470.0
Victoria 3: Voice of the People Immersion Pack - DLC,1227700.0
Disney Pixar Cars,331160.0
Take On Helicopters,65730.0
GRAPPIN,1708320.0
Armored Brigade Nation Pack: France - Belgium - DLC,1153600.0
Onsen Master,1334780.0
Dungeon Lords,271760.0
Tropico 4: Propaganda! - DLC,205637.0
Teddy Floppy Ear - The Race,2192770.0
Tyranny - Portrait Pack - DLC,611370.0
Dying Light - Harran Inmate Bundle - DLC,1543420.0
Iron Sky Invasion: Meteorblitzkrieg - DLC,234880.0
My Time at Portia,666140.0
Mad Tracks,1202970.0
Chicago 1930,623920.0
Strategic Command: World War I,1096930.0
World of Final Fantasy,1523630.0
LEGO Pirates of the Caribbean,1696300.0
Nekuia,528950.0
Might & Magic® Heroes® VII - Trial by Fire,330020.0
Age of Wonders: Planetfall - Invasions - DLC,1137801.0
March of the Eagles,227760.0
RICO: London,1265720.0
Disney Sky is Falling Pack,690180.0
Symphony of War: The Nephilim Saga,1488200.0
Cities In Motion 2: European Vehicle Pack - DLC,306171.0
FIFA 23: ULTIMATE TEAM - FIFA POINTS 1600,1205240.0
Dead In Bermuda,384310.0
Panzer Tactics HD,277630.0
Against the Storm,1336490.0
Trails Of Gold Privateers,1804440.0
Trials Fusion Awesome Level MAX Edition,1247290.0
Tom Clancy's EndWar,21800.0
Europa Universalis III: Complete,25800.0
THE KING OF FIGHTERS XIII (STEAM EDITION),222940.0
Yooka-Laylee and the Impossible Lair,2192770.0
Dying Light - Godfather Bundle - DLC,1599030.0
Карта оплаты Xbox Game Pass на 3 месяца,
Kult: Heretic Kingdoms,277650.0
Get Even,299950.0
Dark Void,2691560.0
The Dwarves - Digital Deluxe Edition,545070.0
Where the Water Tastes Like Wine,447120.0
Catie in MeowMeowLand,1417890.0
Train Simulator: BR 266 Loco Add-On - DLC,258671.0
WRC 9 FIA World Rally Championship (Steam),619680.0
ZONE OF THE ENDERS: The 2nd Runner - M?RS,650510.0
Europa Universalis IV: Common Sense Content Pack - DLC,373150.0
Monster Hunter Rise: Sunbreak - DLC,1836450.0
Last Knight: Rogue Rider Edition,262210.0
Sam & Max Hit the Road,300380.0
Sleepwalker,1040190.0
Orcs Must Die! 3 - Cold as Eyes - DLC,1781510.0
My Hero One's Justice 2 - Deluxe Edition,1058450.0
My Friend Peppa Pig,1635590.0
Prison Architect - Island Bound - DLC,1244781.0
Thunder Ray - Soundtrack - DLC,33955.0
Galactic Inheritors,322540.0
Iesabel,248710.0
The Tree,1773560.0
Cardaclysm,1252710.0
Far Cry New Dawn - Ultimate,996970.0
Tom Clancy's Rainbow Six: Vegas,13540.0
Europa Universalis IV: Ultimate Music Pack - DLC,617960.0
MASS EFFECT: LEGENDARY EDITION,975370.0
KovaaK’s,824270.0
The Dragoness: Command of the Flame,1413580.0
Guilty Gear -Strive- Season Pass 1 - DLC,1649880.0
Project Highrise: London Life - DLC,636502.0
Fairy Fencer F ADF - Deluxe Pack - DLC,555120.0
FOR HONOR - Marching Fire Edition,1025600.0
Dracula 4 and 5 - Special Steam Edition,279560.0
Desperados III,610370.0
Disney’s Treasure Planet: Battle at Procyon,2192770.0
Star Ocean - The Last Hope - 4k & Full HD Remaster,1205240.0
Etherlords,270770.0
Zero-G Gunfight,1312060.0
King and Assassins,603460.0
Mount & Blade,22100.0
ArcaniA: Fall of Setarrif,65610.0
Spacebase Startopia - Extended Edition,840390.0
Assassin's Creed Chronicles: Trilogy,1205240.0
Small World 2,1304930.0
The Fisherman - Fishing Planet,1072480.0
Tom Clancy's Ghost Recon Wildlands. Gold Edition Y2,1205240.0
Star Wars: Dark Forces,2292260.0
The Next Penelope,332250.0
Conan Exiles: People of the Dragon Pack - DLC,1668110.0
Cities: Skylines - Green Cities - DLC,614580.0
Project CARS 2,860233.0
Hunting Simulator II: Elite Edition,18277.0
Empire of Sin - Premium Edition,1205240.0
Paw Patrol: On A Roll!,758730.0
BLAZBLUE: CROSS TAG BATTLE - Special Edition,792570.0
MechWarrior 5: Mercenaries - Call to Arms - DLC,1969380.0
Hearts of Iron IV: Eastern Front Planes Pack - DLC,1579991.0
Heck Deck,1606210.0
Zombie Pinball,458510.0
Monster Prom: Second Term - DLC,958370.0
Tempest - Original Soundtrack - DLC,527010.0
Fairy Fencer F,347830.0
Cities in Motion: Ulm - DLC,206712.0
Cities: Skylines - Content Creator Pack: University City - DLC,1059820.0
Recipe for Disaster,1492360.0
A Game of Dwarves: Ale Pack - DLC,222221.0
GRIP: Combat Racing,396900.0
Replay: VHS is not dead,333490.0
Star Wars: The Force Unleashed II,2705130.0
BOMBFEST,729640.0
Werewolf: The Apocalypse - Earthblood The Exiled One - DLC,1330520.0
Legend,552500.0
Deadfall Adventures,231330.0
Пополнение кошелька Playstation Store Польша 15zl (PSN),
Teleglitch: Die More Edition,234390.0
Carrier Deck,580720.0
Deep Network Analyser - 4th Generation Warfare - DLC,2199620.0
Beasts of Maravilla Island,1378020.0
Medieval Dynasty,1129580.0
ASSAULT GUNNERS HD EDITION COMPLETE SET,774761.0
Age of Wonders III,226840.0
Age of Wonders: Planetfall - Star Kings - DLC,1137802.0
Ethan: Meteor Hunter,266330.0
G.I. Joe: Operation Blackout - Retro Skins Pack - DLC,1466820.0
GRIP: Combat Racing - DeLorean 2650 - DLC,1094310.0
Railway Empire - Japan - DLC,1479630.0
SkyDrift: Gladiator Multiplayer Pack - DLC,91106.0
Tales of Tomorrow: Experiment,1189730.0
Unmemory,1388860.0
"Warhammer 40,000: Battlesector",1295500.0
